"Cenario.x";"Replicacao";"Soma_DespesaTurnover.x";"Soma_DespesaAbsenteismo.x";"Soma_DespesaMultas.x";"Soma_DespesaAcoesRegressivasINSS.x";"Cenario.y";"Soma_DespesaTurnover.y";"Soma_DespesaAbsenteismo.y";"Soma_DespesaMultas.y";"Soma_DespesaAcoesRegressivasINSS.y";"CustoTotalCBR";"BeneficioTurnover";"BeneficioAbsenteismo";"BeneficioMultas";"BeneficioAcoesRegressivasINSS";"BeneficioTotalCBR";"RazaoBeneficioCusto"
"SemIniciativa";773;-53473,4379268573;-3456328,85178457;0;-99545,4545454545;"Iniciativa1";-30637,5653253438;-2768617,99438428;0;-70909,0909090909;95454,5454545454;22835,8726015135;687710,857400285;0;28636,3636363636;739183,093638162;7,74382288573312
"SemIniciativa";774;-53442,0794210666;-3470081,55492336;0;-99545,4545454545;"Iniciativa1";-31045,2164099277;-2772013,83884507;0;-70909,0909090909;95454,5454545454;22396,863011139;698067,716078291;0;28636,3636363636;749100,942725793;7,84772416188927
"SemIniciativa";775;-53343,607934496;-3448211,07821485;0;-99545,4545454545;"Iniciativa1";-30300,2489154491;-2772594,5834005;0;-70909,0909090909;95454,5454545454;23043,3590190468;675616,494814358;0;28636,3636363636;727296,217469768;7,61929370682615
"SemIniciativa";776;-52968,1082528284;-3464045,03222027;0;-99545,4545454545;"Iniciativa1";-30548,8586342623;-2773896,47959562;0;-70909,0909090909;95454,5454545454;22419,249618566;690148,552624647;0;28636,3636363636;741204,165879576;7,76499602350032
"SemIniciativa";777;-53732,5377785825;-3438888,80206167;0;-84545,4545454545;"Iniciativa1";-30640,2081828753;-2778153,34739044;0;-70909,0909090909;95454,5454545454;23092,3295957071;660735,454671231;0;13636,3636363636;697464,147903302;7,30676726374888
"SemIniciativa";778;-53596,6719425939;-3477159,77713292;0;-99545,4545454545;"Iniciativa1";-30624,4675022334;-2763089,13388426;0;-70909,0909090909;95454,5454545454;22972,2044403605;714070,643248656;0;28636,3636363636;765679,21132538;8,02140126150398
"SemIniciativa";779;-52665,3229388932;-3430160,59738448;0;-99545,4545454545;"Iniciativa1";-30465,867330487;-2774198,30751202;0;-70909,0909090909;95454,5454545454;22199,4556084062;655962,289872455;0;28636,3636363636;706798,109117225;7,40455161932331
"SemIniciativa";780;-53708,0793708639;-3435663,04436913;0;-99545,4545454545;"Iniciativa1";-30309,5327616837;-2757652,85311625;0;-70909,0909090909;95454,5454545454;23398,5466091802;678010,191252877;0;28636,3636363636;730045,101498421;7,64809153950727
"SemIniciativa";781;-53858,0022774856;-3490673,39864302;0;-99545,4545454545;"Iniciativa1";-30297,100469975;-2752102,8105957;0;-70909,0909090909;95454,5454545454;23560,9018075106;738570,588047319;0;28636,3636363636;790767,853491193;8,28423465562203
"SemIniciativa";782;-53827,4899861246;-3444979,1093441;0;-99545,4545454545;"Iniciativa1";-30784,4351453054;-2767624,68905784;0;-70909,0909090909;95454,5454545454;23043,0548408192;677354,420286251;0;28636,3636363636;729033,838763434;7,63749735847407
"SemIniciativa";783;-53779,9046000842;-3454133,48448705;0;-99545,4545454545;"Iniciativa1";-30444,9253839889;-2792599,62662764;0;-70909,0909090909;95454,5454545454;23334,9792160954;661533,857859402;0;28636,3636363636;713505,200711861;7,47481638840998
"SemIniciativa";784;-53732,0632475028;-3483264,49398198;0;-99545,4545454545;"Iniciativa1";-30084,5077492908;-2752331,01681591;0;-70909,0909090909;95454,5454545454;23647,555498212;730933,477166072;0;28636,3636363636;783217,396300648;8,20513462791155
"SemIniciativa";785;-53369,8950948075;-3492338,04878195;0;-99545,4545454545;"Iniciativa1";-30424,8369791855;-2771868,54018338;0;-70909,0909090909;95454,5454545454;22945,0581156221;720469,508598572;0;28636,3636363636;772050,930350557;8,08815260367251
"SemIniciativa";786;-53693,2835770691;-3485941,63203931;0;-99545,4545454545;"Iniciativa1";-30300,9157868414;-2766252,23374366;0;-70909,0909090909;95454,5454545454;23392,3677902277;719689,398295654;0;28636,3636363636;771718,129722245;8,08466612089972
"SemIniciativa";787;-53723,5405153264;-3460149,25816244;0;-99545,4545454545;"Iniciativa1";-30348,9656032414;-2767868,19949631;0;-70909,0909090909;95454,5454545454;23374,574912085;692281,058666131;0;28636,3636363636;744291,99721458;7,79734473272417
"SemIniciativa";788;-53487,841740315;-3508642,55220567;0;-99545,4545454545;"Iniciativa1";-30801,2736586998;-2766610,21064835;0;-70909,0909090909;95454,5454545454;22686,5680816152;742032,341557316;0;28636,3636363636;793355,273275295;8,31134095812214
"SemIniciativa";789;-53297,9758969226;-3436481,59445164;0;-99545,4545454545;"Iniciativa1";-30939,2236328555;-2769637,60082856;0;-70909,0909090909;95454,5454545454;22358,7522640671;666843,993623075;0;28636,3636363636;717839,109523506;7,5202192426272
"SemIniciativa";790;-54083,7332385071;-3441004,25178234;0;-99545,4545454545;"Iniciativa1";-30591,1825500293;-2775388,74873373;0;-70909,0909090909;95454,5454545454;23492,5506884778;665615,503048613;0;28636,3636363636;717744,417373454;7,51922722962666
"SemIniciativa";791;-53001,4020281325;-3414209,44158809;0;-99545,4545454545;"Iniciativa1";-30447,6394456034;-2761733,61222319;0;-70909,0909090909;95454,5454545454;22553,7625825291;652475,829364898;0;28636,3636363636;703665,95558379;7,37173858230638
"SemIniciativa";792;-53617,7010156437;-3442068,34798248;0;-99545,4545454545;"Iniciativa1";-30548,4935049033;-2747047,25308247;0;-70909,0909090909;95454,5454545454;23069,2075107404;695021,094900012;0;28636,3636363636;746726,666047116;7,82285078716026
"SemIniciativa";793;-53403,9591643928;-3504564,73621322;0;-99545,4545454545;"Iniciativa1";-30423,5909367677;-2781762,8669433;0;-70909,0909090909;95454,5454545454;22980,3682276251;722801,869269926;0;28636,3636363636;774418,601133915;8,11295677378387
"SemIniciativa";794;-53374,3773230194;-3493482,44242434;0;-99545,4545454545;"Iniciativa1";-30553,2434157142;-2790080,16316341;0;-70909,0909090909;95454,5454545454;22821,1339073052;703402,27926093;0;28636,3636363636;754859,776804599;7,9080548046196
"SemIniciativa";795;-53159,5136924547;-3428914,76658471;0;-99545,4545454545;"Iniciativa1";-30775,8266801809;-2746479,75334203;0;-70909,0909090909;95454,5454545454;22383,6870122738;682435,013242679;0;28636,3636363636;733455,063891317;7,68381495505189
"SemIniciativa";796;-53881,7905845911;-3464946,81381301;0;-99545,4545454545;"Iniciativa1";-30709,0170033424;-2771284,97485652;0;-70909,0909090909;95454,5454545454;23172,7735812486;693661,83895649;0;28636,3636363636;745470,976174102;7,80969594087154
"SemIniciativa";797;-53190,5337025303;-3481882,37061085;0;-99545,4545454545;"Iniciativa1";-30350,477424032;-2784199,97926361;0;-70909,0909090909;95454,5454545454;22840,0562784983;697682,391347241;0;28636,3636363636;749158,811262103;7,84833040369822
"SemIniciativa";798;-53767,1456196675;-3462103,51151191;0;-99545,4545454545;"Iniciativa1";-30827,5399665793;-2797317,04919088;0;-70909,0909090909;95454,5454545454;22939,6056530881;664786,462321031;0;28636,3636363636;716362,431610483;7,50474928353839
"SemIniciativa";799;-53536,4610789224;-3455970,78696264;0;-99545,4545454545;"Iniciativa1";-30390,9215726832;-2785547,06423541;0;-70909,0909090909;95454,5454545454;23145,5395062392;670423,722727225;0;28636,3636363636;722205,625869828;7,56596369958867
"SemIniciativa";800;-53520,6863412705;-3467358,06978325;0;-99545,4545454545;"Iniciativa1";-30503,218000391;-2794784,97273339;0;-70909,0909090909;95454,5454545454;23017,4683408796;672573,09704986;0;28636,3636363636;724226,929027103;7,58713925647441
"SemIniciativa";801;-53218,2893546772;-3479605,30854089;0;-99545,4545454545;"Iniciativa1";-30626,0458501343;-2747957,72853325;0;-70909,0909090909;95454,5454545454;22592,2435045428;731647,580007632;0;28636,3636363636;782876,187148539;8,20156005584184
"SemIniciativa";802;-53114,1279556926;-3470947,79508793;0;-99545,4545454545;"Iniciativa1";-30954,0158991428;-2785914,0176216;0;-70909,0909090909;95454,5454545454;22160,1120565499;685033,777466327;0;28636,3636363636;735830,25315924;7,70869789023966
"SemIniciativa";803;-53162,4183331;-3437918,9053922;0;-99545,4545454545;"Iniciativa1";-30403,8053539234;-2805280,41302946;0;-70909,0909090909;95454,5454545454;22758,6129791766;632638,492362738;0;28636,3636363636;684033,468978278;7,16606491310577
"SemIniciativa";804;-53722,7575478263;-3456456,9521453;0;-99545,4545454545;"Iniciativa1";-31017,9713967664;-2773225,1908893;0;-70909,0909090909;95454,5454545454;22704,7861510599;683231,761256007;0;28636,3636363636;734572,911043431;7,6955257347407
"SemIniciativa";805;-53426,693756124;-3485247,71036142;0;-99545,4545454545;"Iniciativa1";-30413,3482323456;-2778223,94648221;0;-70909,0909090909;95454,5454545454;23013,3455237785;707023,763879209;0;28636,3636363636;758673,473039351;7,94800781279321
"SemIniciativa";806;-53163,0228312631;-3456392,6472584;0;-99545,4545454545;"Iniciativa1";-30682,105164876;-2779695,31545187;0;-70909,0909090909;95454,5454545454;22480,9176663871;676697,331806527;0;28636,3636363636;727814,613109278;7,62472451828767
"SemIniciativa";807;-53615,6922775041;-3490235,08941455;0;-99545,4545454545;"Iniciativa1";-30534,9424500349;-2764224,96832899;0;-70909,0909090909;95454,5454545454;23080,7498274691;726010,121085565;0;28636,3636363636;777727,234549397;8,14761864766036
"SemIniciativa";808;-53476,4163577574;-3467031,32197193;0;-99545,4545454545;"Iniciativa1";-30612,7562892551;-2837612,64744174;0;-70909,0909090909;95454,5454545454;22863,6600685022;629418,674530191;0;28636,3636363636;680918,698235057;7,13343398151012
"SemIniciativa";809;-53766,6097088385;-3442605,58524119;0;-99545,4545454545;"Iniciativa1";-30700,3895185249;-2799373,51957089;0;-70909,0909090909;95454,5454545454;23066,2201903136;643232,065670297;0;28636,3636363636;694934,649496974;7,28026775663496
"SemIniciativa";810;-54097,147258755;-3454911,78561614;0;-99545,4545454545;"Iniciativa1";-30377,9648737196;-2769297,04107564;0;-70909,0909090909;95454,5454545454;23719,1823850354;685614,7445405;0;28636,3636363636;737970,290561899;7,73111732969609
"SemIniciativa";811;-53324,3900837605;-3464451,87119883;0;-99545,4545454545;"Iniciativa1";-30378,3548804665;-2776842,92120637;0;-70909,0909090909;95454,5454545454;22946,0352032939;687608,949992457;0;28636,3636363636;739191,348832114;7,74390936871739
"SemIniciativa";812;-53385,0316524128;-3466934,12024541;0;-99545,4545454545;"Iniciativa1";-30381,9056654126;-2740375,03558113;0;-70909,0909090909;95454,5454545454;23003,1259870002;726559,084664283;0;28636,3636363636;778198,574287647;8,15255649253726
"SemIniciativa";813;-53457,534722557;-3475590,44515385;0;-99545,4545454545;"Iniciativa1";-30383,2243090991;-2753592,67918399;0;-70909,0909090909;95454,5454545454;23074,3104134579;721997,765969855;0;28636,3636363636;773708,440019677;8,10551699068233
"SemIniciativa";814;-54167,3385931706;-3458917,34403923;0;-99545,4545454545;"Iniciativa1";-30665,8139811845;-2777874,37968967;0;-70909,0909090909;95454,5454545454;23501,5246119861;681042,964349559;0;28636,3636363636;733180,852597908;7,68094226531142
"SemIniciativa";815;-53895,8321247382;-3505594,77532085;0;-99545,4545454545;"Iniciativa1";-30653,5328881856;-2747318,66438776;0;-70909,0909090909;95454,5454545454;23242,2992365525;758276,110933091;0;28636,3636363636;810154,773806008;8,48733572558675
"SemIniciativa";816;-53865,5511861256;-3468213,72719874;0;-99545,4545454545;"Iniciativa1";-30653,5855608335;-2762084,53797444;0;-70909,0909090909;95454,5454545454;23211,9656252921;706129,189224302;0;28636,3636363636;757977,518485958;7,94071686032908
"SemIniciativa";817;-53717,469377954;-3475130,43439505;0;-99545,4545454545;"Iniciativa1";-30443,0886263576;-2792921,4014318;0;-70909,0909090909;95454,5454545454;23274,3807515963;682209,032963248;0;28636,3636363636;734119,777351208;7,6907786198698
"SemIniciativa";818;-53247,7620652311;-3483731,37239163;0;-99545,4545454545;"Iniciativa1";-30719,2347607;-2735966,76019234;0;-70909,0909090909;95454,5454545454;22528,5273045311;747764,612199296;0;28636,3636363636;798929,503140191;8,36973765194486
"SemIniciativa";819;-53398,9522020013;-3484969,62254745;0;-99545,4545454545;"Iniciativa1";-30318,1968601459;-2757744,18292173;0;-70909,0909090909;95454,5454545454;23080,7553418554;727225,439625715;0;28636,3636363636;778942,558603934;8,16035061394598
"SemIniciativa";820;-53213,4308613635;-3456367,02179927;0;-99545,4545454545;"Iniciativa1";-30633,407386755;-2760892,51227684;0;-70909,0909090909;95454,5454545454;22580,0234746085;695474,509522428;0;28636,3636363636;746690,8966334;7,82247605996896
"SemIniciativa";821;-53516,1851457007;-3451929,23762977;0;-99545,4545454545;"Iniciativa1";-30562,0559561968;-2775450,06931111;0;-70909,0909090909;95454,5454545454;22954,1291895039;676479,16831866;0;28636,3636363636;728069,661144527;7,62739645008552
"SemIniciativa";822;-53514,3798778915;-3431899,1649331;0;-99545,4545454545;"Iniciativa1";-30851,8628297837;-2781098,26012307;0;-70909,0909090909;95454,5454545454;22662,5170481078;650800,90481003;0;28636,3636363636;702099,785494502;7,35533108613288
"SemIniciativa";823;-53159,5101093003;-3486157,75632123;0;-99545,4545454545;"Iniciativa1";-30566,9991538014;-2768066,59823219;0;-70909,0909090909;95454,5454545454;22592,5109554989;718091,158089042;0;28636,3636363636;769320,032680905;8,05954319951424
"SemIniciativa";824;-53176,0091735595;-3436832,63270387;0;-99545,4545454545;"Iniciativa1";-30680,5678508253;-2762003,87739912;0;-70909,0909090909;95454,5454545454;22495,4413227343;674828,755304746;0;28636,3636363636;725960,560263844;7,60530110752599
"SemIniciativa";825;-53634,3620923857;-3454144,3058996;0;-99545,4545454545;"Iniciativa1";-30225,0106709564;-2741222,40138317;0;-70909,0909090909;95454,5454545454;23409,3514214293;712921,904516429;0;28636,3636363636;764967,619574222;8,01394649077756
"SemIniciativa";826;-52975,1230487168;-3410517,94715391;0;-99545,4545454545;"Iniciativa1";-30364,1710411053;-2748238,51521778;0;-70909,0909090909;95454,5454545454;22610,9520076115;662279,431936129;0;28636,3636363636;713526,747580104;7,47504211750585
"SemIniciativa";827;-53844,3250006867;-3484669,3153818;0;-99545,4545454545;"Iniciativa1";-30454,3081263052;-2777050,85948477;0;-70909,0909090909;95454,5454545454;23390,0168743814;707618,455897025;0;28636,3636363636;759644,83640777;7,95818400046235
"SemIniciativa";828;-53611,8771122779;-3459787,86237217;0;-99545,4545454545;"Iniciativa1";-30202,5962458185;-2767654,69602472;0;-70909,0909090909;95454,5454545454;23409,2808664594;692133,166347447;0;28636,3636363636;744178,81085027;7,79615897081235
"SemIniciativa";829;-53633,412125171;-3428161,11731274;0;-99545,4545454545;"Iniciativa1";-30767,3928558506;-2766726,96844792;0;-70909,0909090909;95454,5454545454;22866,0192693204;661434,14886482;0;28636,3636363636;712936,531770504;7,46885890426242
"SemIniciativa";830;-53730,4322624014;-3472774,44039213;0;-99545,4545454545;"Iniciativa1";-30156,1378692502;-2773475,49955371;0;-70909,0909090909;95454,5454545454;23574,2943931511;699298,940838421;0;28636,3636363636;751509,598867936;7,87295770242599
"SemIniciativa";831;-53372,7802307619;-3464544,32767286;0;-99545,4545454545;"Iniciativa1";-30061,1940355353;-2763402,22399003;0;-70909,0909090909;95454,5454545454;23311,5861952265;701142,103682823;0;28636,3636363636;753090,053514413;7,88951484634147
"SemIniciativa";832;-53558,6387248411;-3446930,81891198;0;-99545,4545454545;"Iniciativa1";-30837,7764645002;-2732081,5943805;0;-70909,0909090909;95454,5454545454;22720,8622603409;714849,224531483;0;28636,3636363636;766206,450428188;8,02692471877149
"SemIniciativa";833;-53210,1594242581;-3465242,34948701;0;-99545,4545454545;"Iniciativa1";-30420,6776546328;-2761843,8791759;0;-70909,0909090909;95454,5454545454;22789,4817696253;703398,470311113;0;28636,3636363636;754824,315717102;7,90768330751249
"SemIniciativa";834;-54261,3189331971;-3471087,04671546;0;-99545,4545454545;"Iniciativa1";-30491,2397597773;-2808061,33723857;0;-70909,0909090909;95454,5454545454;23770,0791734198;663025,709476893;0;28636,3636363636;715432,152286676;7,49500350014613
"SemIniciativa";835;-54260,8090793628;-3452838,19937905;0;-99545,4545454545;"Iniciativa1";-30715,3995916279;-2740123,47620846;0;-70909,0909090909;95454,5454545454;23545,4094877349;712714,723170582;0;28636,3636363636;764896,496294681;8,0132013897538
"SemIniciativa";836;-53381,6334559751;-3442150,32515034;0;-99545,4545454545;"Iniciativa1";-30570,6065592659;-2785033,28976419;0;-70909,0909090909;95454,5454545454;22811,0268967092;657117,035386153;0;28636,3636363636;708564,425919226;7,42305589058237
"SemIniciativa";837;-53063,0280694511;-3479840,95971113;0;-99545,4545454545;"Iniciativa1";-30672,9622349857;-2736381,84305533;0;-70909,0909090909;95454,5454545454;22390,0658344654;743459,116655795;0;28636,3636363636;794485,546126624;8,32318191180273
"SemIniciativa";838;-52859,9367757033;-3434492,62517221;0;-99545,4545454545;"Iniciativa1";-30247,0278559251;-2746313,82344415;0;-70909,0909090909;95454,5454545454;22612,9089197783;688178,801728054;0;28636,3636363636;739428,074284196;7,74638934964396
"SemIniciativa";839;-52962,8264128943;-3484578,63591378;0;-99545,4545454545;"Iniciativa1";-30126,0351639117;-2746639,08044055;0;-70909,0909090909;95454,5454545454;22836,7912489826;737939,555473235;0;28636,3636363636;789412,710358581;8,27003791804228
"SemIniciativa";840;-53653,7994907756;-3519452,42765115;0;-99545,4545454545;"Iniciativa1";-30404,7204040582;-2747951,67526609;0;-70909,0909090909;95454,5454545454;23249,0790867174;771500,752385057;0;28636,3636363636;823386,195108138;8,62595061541859
"SemIniciativa";841;-53048,5330226939;-3466159,88492931;0;-99545,4545454545;"Iniciativa1";-30291,6916524173;-2777774,47753813;0;-70909,0909090909;95454,5454545454;22756,8413702766;688385,40739118;0;28636,3636363636;739778,61239782;7,75006165369145
"SemIniciativa";842;-53839,0147919478;-3455846,28538115;0;-99545,4545454545;"Iniciativa1";-30192,5708405971;-2755791,91140016;0;-70909,0909090909;95454,5454545454;23646,4439513506;700054,373980999;0;28636,3636363636;752337,181568714;7,88162761643415
"SemIniciativa";843;-53219,6225192551;-3449883,26271454;0;-99545,4545454545;"Iniciativa1";-30633,0187846591;-2756671,54333219;0;-70909,0909090909;95454,5454545454;22586,603734596;693211,719382352;0;28636,3636363636;744434,686753312;7,79883957551089
"SemIniciativa";844;-53138,8084804962;-3472552,92545502;0;-99545,4545454545;"Iniciativa1";-30594,6932268544;-2778463,55736712;0;-70909,0909090909;95454,5454545454;22544,1152536418;694089,368087902;0;28636,3636363636;745269,846977907;7,80758887310189
"SemIniciativa";845;-53380,3885471408;-3489539,93982505;0;-99545,4545454545;"Iniciativa1";-30553,1224765173;-2773439,19257462;0;-70909,0909090909;95454,5454545454;22827,2660706235;716100,747250434;0;28636,3636363636;767564,376957422;8,04115061574442
"SemIniciativa";846;-53599,0493852327;-3416861,81673122;0;-99545,4545454545;"Iniciativa1";-30861,4030414581;-2790565,98533356;0;-70909,0909090909;95454,5454545454;22737,6463437745;626295,831397661;0;28636,3636363636;677669,8413778;7,09939833824362
"SemIniciativa";847;-53403,599516347;-3443674,84565623;0;-99545,4545454545;"Iniciativa1";-30879,9368737051;-2744776,18296001;0;-70909,0909090909;95454,5454545454;22523,6626426419;698898,662696226;0;28636,3636363636;750058,688975231;7,85775769402623
"SemIniciativa";848;-53446,9118951684;-3450432,26567321;0;-99545,4545454545;"Iniciativa1";-30658,3078700801;-2767199,64015719;0;-70909,0909090909;95454,5454545454;22788,6040250883;683232,625516027;0;28636,3636363636;734657,593177479;7,69641288090692
"SemIniciativa";849;-53787,585825756;-3491419,9043654;0;-99545,4545454545;"Iniciativa1";-30833,1317225441;-2808516,92849389;0;-70909,0909090909;95454,5454545454;22954,4541032119;682902,975871512;0;28636,3636363636;734493,793611088;7,69469688544949
"SemIniciativa";850;-53585,4302516372;-3491968,03766287;0;-99545,4545454545;"Iniciativa1";-30526,9035060875;-2780578,9065579;0;-70909,0909090909;95454,5454545454;23058,5267455497;711389,131104968;0;28636,3636363636;763084,021486882;7,994213558434
"SemIniciativa";851;-52459,4671009554;-3447439,94889657;0;-99545,4545454545;"Iniciativa1";-30555,4537320644;-2753778,20668032;0;-70909,0909090909;95454,5454545454;21904,013368891;693661,742216249;0;28636,3636363636;744202,119221504;7,79640315374909
"SemIniciativa";852;-53518,0850504257;-3453701,52920504;0;-99545,4545454545;"Iniciativa1";-30349,9417999918;-2762458,36450358;0;-70909,0909090909;95454,5454545454;23168,1432504339;691243,164701462;0;28636,3636363636;743047,67158826;7,78430894044844
"SemIniciativa";853;-53650,8152463396;-3476870,91374227;0;-99545,4545454545;"Iniciativa1";-30967,8832975747;-2766497,42471507;0;-70909,0909090909;95454,5454545454;22682,9319487649;710373,4890272;0;28636,3636363636;761692,784612328;7,97963869593868
"SemIniciativa";854;-53033,6172739225;-3422022,38190833;0;-99545,4545454545;"Iniciativa1";-30512,1144299326;-2770481,11109015;0;-70909,0909090909;95454,5454545454;22521,5028439899;651541,270818179;0;28636,3636363636;702699,137298532;7,36161000979415
"SemIniciativa";855;-53656,8837080784;-3483599,45500498;0;-99545,4545454545;"Iniciativa1";-30750,2649024878;-2765624,95611921;0;-70909,0909090909;95454,5454545454;22906,6188055906;717974,498885768;0;28636,3636363636;769517,481327723;8,06161170914757
"SemIniciativa";856;-53205,3090233387;-3494318,67668165;0;-99545,4545454545;"Iniciativa1";-30433,5712138996;-2766389,95245008;0;-70909,0909090909;95454,5454545454;22771,7378094391;727928,724231573;0;28636,3636363636;779336,825677376;8,16448103090585
"SemIniciativa";857;-53253,1160111979;-3486064,69823969;0;-99545,4545454545;"Iniciativa1";-30754,0096093285;-2755816,84362834;0;-70909,0909090909;95454,5454545454;22499,1064018694;730247,854611358;0;28636,3636363636;781383,324649591;8,18592054394809
"SemIniciativa";858;-52741,8918231486;-3459192,58681516;0;-99545,4545454545;"Iniciativa1";-30510,1314720704;-2758149,89756441;0;-70909,0909090909;95454,5454545454;22231,7603510781;701042,68925075;0;28636,3636363636;751910,813238192;7,87716090059059
"SemIniciativa";859;-53551,3223702285;-3441216,10888937;0;-99545,4545454545;"Iniciativa1";-30632,6747829865;-2780941,25195894;0;-70909,0909090909;95454,5454545454;22918,647587242;660274,85693043;0;28636,3636363636;711829,868154035;7,45726528542323
"SemIniciativa";860;-53825,1806926019;-3454516,68023188;0;-99545,4545454545;"Iniciativa1";-30666,5721638877;-2817557,32020655;0;-70909,0909090909;95454,5454545454;23158,6085287142;636959,360025323;0;28636,3636363636;688754,332190401;7,21552157532801
"SemIniciativa";861;-53747,5393909453;-3492095,87805925;0;-99545,4545454545;"Iniciativa1";-30396,5902938086;-2762933,71617485;0;-70909,0909090909;95454,5454545454;23350,9490971367;729162,161884403;0;28636,3636363636;781149,474617903;8,18347068647327
"SemIniciativa";862;-54123,5335743854;-3464966,40156019;0;-99545,4545454545;"Iniciativa1";-30730,0861815845;-2760217,19297265;0;-70909,0909090909;95454,5454545454;23393,4473928009;704749,20858754;0;28636,3636363636;756779,019616705;7,92816115788929
"SemIniciativa";863;-53288,7076694791;-3445342,05012269;0;-99545,4545454545;"Iniciativa1";-30234,1115737162;-2787294,86376473;0;-70909,0909090909;95454,5454545454;23054,5960957629;658047,186357964;0;28636,3636363636;709738,146090091;7,4353520066581
"SemIniciativa";864;-53658,0929431953;-3491871,69475239;0;-99545,4545454545;"Iniciativa1";-30832,9326498801;-2763907,27243748;0;-70909,0909090909;95454,5454545454;22825,1602933152;727964,422314916;0;28636,3636363636;779425,946244595;8,16541467494338
"SemIniciativa";865;-53391,139843491;-3474611,06655262;0;-99545,4545454545;"Iniciativa1";-30362,8587077567;-2774157,79800565;0;-70909,0909090909;95454,5454545454;23028,2811357343;700453,268546967;0;28636,3636363636;752117,913319065;7,87933052048544
"SemIniciativa";866;-53689,4418724324;-3484256,50902201;0;-99545,4545454545;"Iniciativa1";-30109,7226013998;-2780466,04737738;0;-70909,0909090909;95454,5454545454;23579,7192710326;703790,461644629;0;28636,3636363636;756006,544552025;7,9200685619736
"SemIniciativa";867;-53290,418121148;-3478477,60194669;0;-99545,4545454545;"Iniciativa1";-30495,3336793895;-2780716,54912828;0;-70909,0909090909;95454,5454545454;22795,0844417586;697761,052818416;0;28636,3636363636;749192,500896538;7,84868334272564
"SemIniciativa";868;-53606,3630478878;-3466928,30151615;0;-99545,4545454545;"Iniciativa1";-30422,5664074794;-2767262,69895021;0;-70909,0909090909;95454,5454545454;23183,7966404084;699665,602565947;0;28636,3636363636;751485,762842719;7,87270799168563
"SemIniciativa";869;-52892,5404814516;-3481227,3983298;0;-99545,4545454545;"Iniciativa1";-30382,5437528679;-2804772,7467229;0;-70909,0909090909;95454,5454545454;22509,9967285837;676454,651606892;0;28636,3636363636;727601,01197184;7,62248679208594
"SemIniciativa";870;-53841,7816269313;-3500520,53705972;0;-99545,4545454545;"Iniciativa1";-30654,9366879844;-2763446,90731097;0;-70909,0909090909;95454,5454545454;23186,8449389469;737073,62974875;0;28636,3636363636;788896,838324061;8,26463354434731
"SemIniciativa";871;-53204,350606081;-3435318,21846648;0;-99545,4545454545;"Iniciativa1";-30530,10669608;-2789842,50261124;0;-70909,0909090909;95454,5454545454;22674,243910001;645475,715855234;0;28636,3636363636;696786,323401598;7,2996662451596
"SemIniciativa";872;-52818,1541525778;-3501995,8807153;0;-99545,4545454545;"Iniciativa1";-30198,6450809491;-2829840,53178177;0;-70909,0909090909;95454,5454545454;22619,5090716286;672155,348933532;0;28636,3636363636;723411,221641525;7,57859375053026
"SemIniciativa";873;-53437,5157619562;-3460042,74669291;0;-99545,4545454545;"Iniciativa1";-30728,6025201663;-2795657,36883849;0;-70909,0909090909;95454,5454545454;22708,9132417899;664385,37785442;0;28636,3636363636;715730,654732573;7,49813066862696
"SemIniciativa";874;-53647,610822646;-3452861,19562312;0;-99545,4545454545;"Iniciativa1";-30823,092625195;-2787115,68152926;0;-70909,0909090909;95454,5454545454;22824,518197451;665745,514093856;0;28636,3636363636;717206,395927671;7,51359081448036
"SemIniciativa";875;-53349,2115128186;-3480507,19912723;0;-99545,4545454545;"Iniciativa1";-30270,1574908102;-2771658,34814311;0;-70909,0909090909;95454,5454545454;23079,0540220084;708848,850984119;0;28636,3636363636;760564,268642491;7,96781614768324
"SemIniciativa";876;-53506,5271948115;-3452961,5450497;0;-99545,4545454545;"Iniciativa1";-30893,7887438793;-2792583,39331962;0;-70909,0909090909;95454,5454545454;22612,7384509322;660378,151730085;0;28636,3636363636;711627,253817381;7,45514265903923
"SemIniciativa";877;-53218,0410614037;-3488378,11738844;0;-99545,4545454545;"Iniciativa1";-30214,8770430513;-2781476,49411615;0;-70909,0909090909;95454,5454545454;23003,1640183524;706901,623272297;0;28636,3636363636;758541,150927013;7,94662158114014
"SemIniciativa";878;-53366,6870785582;-3478699,35003671;0;-99545,4545454545;"Iniciativa1";-30911,5249185103;-2747886,51984552;0;-70909,0909090909;95454,5454545454;22455,1621600478;730812,830191182;0;28636,3636363636;781904,355987593;8,19137896748907
"SemIniciativa";879;-53409,8663980396;-3481612,45349573;0;-99545,4545454545;"Iniciativa1";-30875,8345434958;-2786902,16570458;0;-70909,0909090909;95454,5454545454;22534,0318545437;694710,287791146;0;28636,3636363636;745880,683282054;7,8139881105739
"SemIniciativa";880;-53793,7477277957;-3448050,90801298;0;-99545,4545454545;"Iniciativa1";-30773,5618948618;-2773365,41299777;0;-70909,0909090909;95454,5454545454;23020,1858329339;674685,495015204;0;28636,3636363636;726342,044484502;7,60929760888526
"SemIniciativa";881;-53692,417465741;-3487160,87873569;0;-99545,4545454545;"Iniciativa1";-30521,5852580335;-2775635,25737182;0;-70909,0909090909;95454,5454545454;23170,8322077075;711525,621363873;0;28636,3636363636;763332,817207944;7,99681998979751
